block,nas_id,dir,nas_t,entry_t,entry_dt,entry_close,zone_id,zone_type,zone_low,zone_high,zone_width_atr,zone_age_bars,zone_pre_existing,zone_virgin,mitig_count,penetration_pct,bars_in_zone,acceptance_beyond_mid,arrival_atr,nas_dist_ema_atr,dist_edge_atr,nas_count_in_zone,nas_cluster_span_bars,nas_before_touch,op_flow,setup_vs_flow,last_smc,bars_since_smc,smc_bos_choch_50,rsi,hour_utc,dow,macro,macro_swing_dir,macro_ema_pos,leg_dir,setup_vs_macro,is_pullback,sweep_reclaim,sweep_depth_atr,failed_breakdown,brk_exc_atr,micro_choch,nas_density50,room_to_run_atr
2024-05-25_to_2024-08-25,1634,LONG,1721845800,1721846700,2024-07-24T18:45,2408.16,5313,DEMAND,2404.8,2407.75,0.806,64,False,True,0,0.715,3,False,3.549,-2.15,0.112,1,0,False,1,continuation,CHoCH,2,4,31.43,18,2,NEUTRAL,0,1,1,neutral_macro,False,0,0.0,0,-0.23,1,1,0.57
2024-05-25_to_2024-08-25,1636,LONG,1721847600,1721848500,2024-07-24T19:15,2406.19,5313,DEMAND,2404.8,2407.75,0.938,66,False,False,1,0.346,2,False,3.452,-2.16,-0.496,2,2,True,-1,reversal,CHoCH,4,3,31.5,19,2,NEUTRAL,0,1,-1,neutral_macro,False,0,0.0,0,-0.61,1,2,0.32
2024-05-25_to_2024-08-25,1646,LONG,1721869200,1721870100,2024-07-25T01:15,2388.02,5330,DEMAND,2392.98,2396.07,1.124,7,False,False,1,0.45,2,False,0.277,-3.4,-2.929,1,0,False,1,continuation,CHoCH,16,3,35.01,1,3,NEUTRAL,1,-1,1,neutral_macro,False,0,0.0,0,-0.62,1,7,4.14
2024-05-25_to_2024-08-25,1652,LONG,1721880900,1721881800,2024-07-25T04:30,2375.48,5334,DEMAND,2370.45,2373.55,0.498,7,False,True,0,1.5,8,True,3.729,-4.3,0.31,1,0,False,-1,reversal,BOS,11,3,28.13,4,3,NEUTRAL,1,-1,1,neutral_macro,False,0,0.0,0,0.6,1,10,3.45
2024-05-25_to_2024-08-25,1662,SHORT,1722206700,1722207600,2024-07-28T23:00,2395.14,5333,SUPPLY,2396.97,2400.05,1.003,171,False,True,0,1.5,4,False,4.379,3.9,0.596,1,0,False,1,reversal,BOS,2,3,72.56,23,6,NEUTRAL,0,-1,-1,neutral_macro,False,0,0.0,0,0.98,0,2,4.01
2024-05-25_to_2024-08-25,1664,SHORT,1722207600,1722208500,2024-07-28T23:15,2395.68,5333,SUPPLY,2396.97,2400.05,0.999,172,False,False,1,0.0,1,False,3.008,3.73,0.419,2,1,True,1,reversal,BOS,3,3,70.54,23,6,NEUTRAL,0,-1,-1,neutral_macro,False,0,0.0,0,-1.2,0,3,4.17
2024-05-25_to_2024-08-25,1670,SHORT,1722213000,1722213900,2024-07-29T00:45,2400.02,5374,SUPPLY,2399.57,2403.07,1.124,5,False,True,0,0.223,1,False,0.989,4.12,-0.145,1,0,False,1,reversal,BOS,9,1,70.41,0,0,NEUTRAL,0,-1,1,neutral_macro,False,0,0.0,0,-0.87,0,6,0.06
2024-05-25_to_2024-08-25,1672,LONG,1722267900,1722268800,2024-07-29T16:00,2375.12,5365,DEMAND,2371,2374.44,0.71,102,False,True,0,1.433,3,False,3.85,-2.81,0.14,1,0,False,0,neutral,BOS,4,4,28.73,16,0,NEUTRAL,0,-1,1,neutral_macro,False,0,0.0,0,0.31,0,1,3.76
2024-05-25_to_2024-08-25,1688,SHORT,1722364200,1722365100,2024-07-30T18:45,2404.88,5409,SUPPLY,2407.7,2410.86,0.63,2,False,True,0,0.0,1,False,2.69,3.02,0.562,1,0,False,0,neutral,CHoCH,4,5,68.63,18,1,NEUTRAL,0,-1,-1,neutral_macro,False,0,0.0,0,-0.94,1,7,0.33
2024-05-25_to_2024-08-25,1692,SHORT,1722368700,1722369600,2024-07-30T20:00,2409.54,5409,SUPPLY,2407.7,2410.86,0.76,7,False,False,1,0.209,1,False,0.308,3.08,-0.443,2,5,True,0,neutral,CHoCH,9,5,66.31,20,1,NEUTRAL,0,-1,1,neutral_macro,False,0,0.0,0,-0.6,1,7,0.87
2024-05-25_to_2024-08-25,1702,SHORT,1722463200,1722464100,2024-07-31T22:15,2447.35,5439,SUPPLY,2448.23,2450.96,0.571,0,False,True,0,0.418,1,False,3.15,5.07,0.184,1,0,False,1,reversal,BOS,9,5,74.27,22,2,NEUTRAL,0,1,-1,neutral_macro,False,0,4.6,0,-0.33,0,3,4.76
2024-05-25_to_2024-08-25,1704,SHORT,1722464100,1722465000,2024-07-31T22:30,2447.41,5439,SUPPLY,2448.23,2450.96,0.583,1,False,True,0,0.418,2,False,3.214,4.72,0.175,2,1,False,1,reversal,BOS,10,5,72.45,22,2,NEUTRAL,0,1,1,neutral_macro,False,0,4.69,0,-0.34,0,4,4.87
2024-05-25_to_2024-08-25,1706,SHORT,1722467700,1722468600,2024-07-31T23:30,2445.95,5439,SUPPLY,2448.23,2450.96,0.786,5,False,False,1,0.0,1,False,0.662,4.82,0.657,3,5,True,0,neutral,BOS,14,5,70.33,23,2,NEUTRAL,0,1,-1,neutral_macro,False,0,6.33,0,-1.22,0,5,6.14
2024-05-25_to_2024-08-25,1714,SHORT,1722474000,1722474900,2024-08-01T01:15,2457.77,5439,SUPPLY,2448.23,2450.96,1.294,12,False,False,1,1.5,2,True,0.005,4.62,-4.523,4,12,True,-1,continuation,CHoCH,6,5,68.08,1,3,NEUTRAL,0,1,1,neutral_macro,False,0,11.38,0,0.96,1,9,0.19
2024-05-25_to_2024-08-25,1722,SHORT,1722519900,1722520800,2024-08-01T14:00,2450.82,5443,SUPPLY,2455.1,2458.36,0.75,46,False,True,0,0.638,3,False,3.39,2.59,0.984,1,0,False,0,neutral,CHoCH,4,4,69.11,14,3,BULL,1,1,-1,counter_macro,False,0,6.49,0,-0.27,1,4,4.0
2024-05-25_to_2024-08-25,1740,LONG,1723057200,1723058100,2024-08-07T19:15,2389.5,5521,DEMAND,2379,2383.66,1.226,67,False,False,1,0.0,1,False,1.775,-2.2,1.536,1,0,False,0,neutral,BOS,4,3,34.94,19,2,BEAR,-1,-1,-1,counter_macro,False,0,0.0,0,-1.87,1,1,1.55
2024-05-25_to_2024-08-25,1742,LONG,1723068000,1723068900,2024-08-07T22:15,2383.07,5521,DEMAND,2379,2383.66,1.607,75,False,False,1,0.562,4,False,2.127,-3.12,-0.203,2,8,True,-1,reversal,BOS,2,4,31.9,22,2,BEAR,-1,-1,-1,counter_macro,False,0,0.0,0,-0.7,1,2,1.87
2024-05-25_to_2024-08-25,1745,SHORT,1723120200,1723121100,2024-08-08T12:45,2408.06,5511,SUPPLY,2412.12,2415.27,0.797,184,False,False,1,1.073,4,False,4.06,2.86,1.027,1,0,False,1,reversal,CHoCH,5,4,65.8,12,3,NEUTRAL,0,1,1,neutral_macro,False,0,0.0,0,0.06,1,2,1.02
2024-05-25_to_2024-08-25,1750,SHORT,1723128300,1723129200,2024-08-08T15:00,2412.87,5489,SUPPLY,2424.08,2428.8,0.768,293,False,True,0,0.049,3,False,1.667,3.08,1.825,1,0,False,1,reversal,CHoCH,14,4,65.53,15,3,NEUTRAL,0,1,1,neutral_macro,False,0,0.0,0,-0.73,1,4,0.77
2024-05-25_to_2024-08-25,1752,SHORT,1723451400,1723452300,2024-08-12T08:45,2441.97,5487,SUPPLY,2441.1,2445.61,1.776,460,False,True,0,0.368,4,False,2.752,3.74,-0.343,2,0,False,1,reversal,BOS,5,4,72.33,8,0,BULL,1,1,-1,counter_macro,False,0,0.0,0,-1.12,1,2,3.7
2024-05-25_to_2024-08-25,1754,SHORT,1723451400,1723452300,2024-08-12T08:45,2441.97,5487,SUPPLY,2441.1,2445.61,1.776,460,False,True,0,0.368,4,False,2.752,3.74,-0.343,2,0,False,1,reversal,BOS,5,4,72.33,8,0,BULL,1,1,-1,counter_macro,False,0,0.0,0,-1.12,1,2,3.7
2024-05-25_to_2024-08-25,1756,SHORT,1723452300,1723453200,2024-08-12T09:00,2441.76,5576,SUPPLY,2439.29,2442.76,1.292,0,False,True,0,1.291,1,True,1.917,3.56,-0.919,1,0,False,1,reversal,BOS,6,4,71.26,9,0,BULL,1,1,-1,counter_macro,False,0,0.0,0,0.38,1,3,3.42
2024-05-25_to_2024-08-25,1760,SHORT,1723457700,1723458600,2024-08-12T10:30,2444.56,5577,SUPPLY,2441.77,2445.09,1.365,0,False,True,0,0.386,1,False,0.703,3.39,-1.147,1,0,False,1,reversal,BOS,12,3,73.28,10,0,BULL,1,1,1,counter_macro,False,0,0.0,0,0.0,1,5,0.21
2024-05-25_to_2024-08-25,1762,SHORT,1723460400,1723461300,2024-08-12T11:15,2441.95,5577,SUPPLY,2441.77,2445.09,1.418,3,False,True,0,0.889,4,True,0.73,3.68,-0.077,2,3,False,0,neutral,BOS,15,3,73.51,11,0,BULL,1,1,-1,counter_macro,False,0,0.0,0,0.0,1,6,4.0
2024-05-25_to_2024-08-25,1774,SHORT,1723482000,1723482900,2024-08-12T17:15,2464.28,5585,SUPPLY,2462.81,2466.11,0.718,0,False,True,0,0.7,1,False,1.097,4.46,-0.32,1,0,False,1,reversal,CHoCH,17,4,72.83,17,0,BULL,1,1,-1,counter_macro,False,0,0.0,0,0.0,1,12,1.33
2024-05-25_to_2024-08-25,1778,SHORT,1723489200,1723490100,2024-08-12T19:15,2470.07,5475,SUPPLY,2470.68,2474.34,1.223,568,False,True,0,0.183,3,False,2.46,5.66,0.204,1,0,False,1,reversal,BOS,5,4,77.91,19,0,BULL,1,1,1,counter_macro,False,0,0.0,0,-1.0,1,14,1.8
2024-05-25_to_2024-08-25,1780,SHORT,1723490100,1723491000,2024-08-12T19:30,2471.23,5475,SUPPLY,2470.68,2474.34,1.338,569,False,True,0,0.183,4,False,2.69,5.63,-0.201,2,1,False,1,reversal,BOS,6,4,77.63,19,0,BULL,1,1,1,counter_macro,False,0,0.0,0,-1.09,1,15,2.39
2024-05-25_to_2024-08-25,1782,SHORT,1723491000,1723491900,2024-08-12T19:45,2470.47,5475,SUPPLY,2470.68,2474.34,1.545,570,False,True,0,0.393,5,False,3.107,5.61,0.089,3,2,False,1,reversal,BOS,7,4,77.13,19,0,BULL,1,1,1,counter_macro,False,0,0.0,0,-0.94,1,16,2.44
2024-05-25_to_2024-08-25,1784,SHORT,1723492800,1723493700,2024-08-12T20:15,2471.85,5475,SUPPLY,2470.68,2474.34,1.628,572,False,True,0,0.393,7,False,3.274,5.62,-0.52,4,4,False,1,reversal,BOS,9,3,75.37,20,0,BULL,1,1,-1,counter_macro,False,0,0.0,0,-0.99,1,17,3.19
2024-05-25_to_2024-08-25,1788,SHORT,1723509000,1723509900,2024-08-13T00:45,2472.12,5474,SUPPLY,2474.41,2477.66,1.705,587,False,True,0,0.769,6,True,1.186,5.53,1.202,1,0,False,1,reversal,BOS,23,3,69.07,0,1,BULL,1,1,-1,counter_macro,False,0,0.0,0,-0.39,0,13,0.36
2024-05-25_to_2024-08-25,1790,SHORT,1723557600,1723558500,2024-08-13T14:15,2468.12,5588,SUPPLY,2474.99,2476.91,0.422,52,False,True,0,0.354,2,False,1.592,2.14,1.511,1,0,False,0,neutral,EQL,0,3,65.23,14,1,BULL,1,1,1,counter_macro,False,0,0.0,0,-0.27,1,1,0.76
2024-05-25_to_2024-08-25,1794,LONG,1723647600,1723648500,2024-08-14T15:15,2449.52,5582,DEMAND,2444.43,2447.7,0.457,183,False,False,1,0.0,1,False,2.16,-2.78,0.254,1,0,False,0,neutral,CHoCH,6,4,32.16,15,2,NEUTRAL,-1,1,1,neutral_macro,False,0,2.64,0,-0.63,1,2,1.39
2024-05-25_to_2024-08-25,1804,LONG,1723658400,1723659300,2024-08-14T18:15,2443.84,5627,DEMAND,2437.85,2441.14,0.955,2,False,True,0,0.176,3,False,1.333,-3.74,0.784,1,0,False,0,neutral,CHoCH,18,4,30.12,18,2,NEUTRAL,-1,1,1,neutral_macro,False,0,8.09,0,-0.7,1,7,4.54
2024-05-25_to_2024-08-25,1806,LONG,1723659300,1723660200,2024-08-14T18:30,2445.85,5627,DEMAND,2437.85,2441.14,0.977,3,False,True,0,0.176,4,False,1.363,-3.65,1.399,2,1,False,0,neutral,CHoCH,19,4,30.87,18,2,NEUTRAL,-1,1,1,neutral_macro,False,0,8.27,0,-0.72,1,8,4.05
2024-05-25_to_2024-08-25,1812,SHORT,1723805100,1723806000,2024-08-16T11:00,2468.76,5640,SUPPLY,2467.06,2470.02,0.946,82,False,True,0,0.389,3,False,1.202,2.93,-0.543,1,0,False,1,reversal,BOS,2,6,69.34,11,4,NEUTRAL,-1,1,-1,neutral_macro,False,0,1.22,0,-0.58,1,1,0.97
2024-05-25_to_2024-08-25,1816,SHORT,1723808700,1723809600,2024-08-16T12:00,2472.61,5640,SUPPLY,2467.06,2470.02,1.006,86,False,False,1,1.5,4,True,2.145,2.79,-1.886,2,4,True,1,reversal,BOS,6,6,67.07,12,4,NEUTRAL,-1,1,1,neutral_macro,False,0,2.7,0,0.79,1,3,2.35
2024-05-25_to_2024-08-25,1822,SHORT,1723827600,1723828500,2024-08-16T17:15,2499.27,5657,SUPPLY,2497.04,2500.06,0.542,9,False,True,0,0.235,3,False,2.066,4.09,-0.4,1,0,False,0,neutral,CHoCH,20,4,68.67,17,4,NEUTRAL,0,1,1,neutral_macro,False,0,6.4,0,-0.41,1,6,3.39
2024-05-25_to_2024-08-25,1836,SHORT,1724018400,1724019300,2024-08-18T22:15,2504.31,5661,SUPPLY,2507.57,2509.75,0.641,0,False,True,0,1.106,1,False,0.673,5.22,0.958,1,0,False,1,reversal,BOS,9,5,69.84,22,6,NEUTRAL,0,1,-1,neutral_macro,False,0,0.0,0,0.07,0,1,0.06
2024-05-25_to_2024-08-25,1844,SHORT,1724148900,1724149800,2024-08-20T10:30,2522.63,5690,SUPPLY,2522.73,2525.26,0.611,0,False,True,0,0.684,1,False,1.964,3.99,0.024,1,0,False,1,reversal,BOS,10,6,70.63,10,1,BULL,1,1,1,counter_macro,False,0,0.0,0,0.0,1,3,4.89
2024-05-25_to_2024-08-25,1846,SHORT,1724150700,1724151600,2024-08-20T11:00,2522.41,5690,SUPPLY,2522.73,2525.26,0.634,2,False,True,0,0.684,3,False,2.037,3.95,0.08,2,2,False,0,neutral,BOS,12,6,69.01,11,1,BULL,1,1,-1,counter_macro,False,0,0.0,0,0.0,1,4,5.01
2024-05-25_to_2024-08-25,1848,SHORT,1724152500,1724153400,2024-08-20T11:30,2524.58,5690,SUPPLY,2522.73,2525.26,0.739,4,False,True,0,1.308,5,True,2.375,3.85,-0.54,3,4,False,0,neutral,BOS,14,6,68.02,11,1,BULL,1,1,1,counter_macro,False,0,0.0,0,0.23,1,5,6.48
2024-05-25_to_2024-08-25,1858,LONG,1724295600,1724296500,2024-08-22T03:15,2502.69,5688,DEMAND,2497.31,2500.46,1.134,168,False,False,1,0.19,3,False,4.388,-2.88,0.803,1,0,False,1,continuation,CHoCH,5,4,31.78,3,3,NEUTRAL,-1,1,-1,neutral_macro,False,0,0.0,0,-0.92,1,1,3.68
2024-05-25_to_2024-08-25,1864,LONG,1724298300,1724299200,2024-08-22T04:00,2500.45,5719,DEMAND,2499.86,2502.48,0.915,0,False,True,0,0.366,1,False,1.841,-2.47,-0.709,1,0,False,0,neutral,CHoCH,8,2,33.81,4,3,NEUTRAL,-1,1,1,neutral_macro,False,0,0.0,0,0.0,1,4,4.35
2024-05-25_to_2024-08-25,1874,LONG,1724341500,1724342400,2024-08-22T16:00,2483.65,5728,DEMAND,2470.85,2474.08,0.478,2,False,True,0,0.0,1,False,0.896,-3.03,1.417,1,0,False,-1,reversal,BOS,9,3,34.5,16,3,NEUTRAL,-1,1,-1,neutral_macro,False,0,0.0,0,-1.36,1,8,2.43
2024-05-25_to_2024-08-25,1875,SHORT,1724406300,1724407200,2024-08-23T10:00,2497.53,5726,SUPPLY,2500.92,2504.13,1.342,77,False,True,0,0.308,3,False,3.893,3.22,1.418,1,0,False,0,neutral,BOS,6,4,69.79,10,4,NEUTRAL,-1,1,1,neutral_macro,False,0,7.11,0,-0.93,0,1,1.44
2024-05-25_to_2024-08-25,1878,SHORT,1724423400,1724424300,2024-08-23T14:45,2509.12,5727,SUPPLY,2515.86,2519.15,0.601,96,False,True,0,0.623,3,False,2.992,3.53,1.231,1,0,False,0,neutral,BOS,1,3,71.93,14,4,NEUTRAL,-1,1,1,neutral_macro,False,0,6.03,0,-0.23,0,2,1.23
2024-08-25_to_2024-11-25,1214,SHORT,1724667300,1724668200,2024-08-26T10:30,2524.01,4472,SUPPLY,2523.95,2525.81,0.695,2,False,True,0,1.468,3,True,1.289,3.5,-0.022,1,0,False,-1,continuation,CHoCH,10,4,68.99,10,0,NEUTRAL,-1,1,-1,neutral_macro,False,0,3.63,0,0.33,1,4,4.85
2024-08-25_to_2024-11-25,1218,SHORT,1724670900,1724671800,2024-08-26T11:30,2523.39,4473,SUPPLY,2523.7,2526.68,1.178,0,False,True,0,0.446,1,False,1.407,3.2,0.122,1,0,False,1,reversal,CHoCH,14,4,66.23,11,0,NEUTRAL,-1,1,1,neutral_macro,False,0,3.84,0,0.0,1,6,4.88
2024-08-25_to_2024-11-25,1226,LONG,1724727600,1724728500,2024-08-27T03:15,2507.59,4488,DEMAND,2505.76,2508.82,1.207,0,False,True,0,0.605,1,False,0.947,-2.95,-0.485,1,0,False,-1,reversal,CHoCH,12,4,34.12,3,1,BULL,1,1,1,with_macro,False,0,5.93,0,0.0,1,3,3.7
2024-08-25_to_2024-11-25,1228,SHORT,1724786100,1724787000,2024-08-27T19:30,2524.56,4476,SUPPLY,2523.8,2526.88,1.314,118,False,False,1,0.705,5,False,4.719,3.21,-0.324,1,0,False,1,reversal,BOS,3,4,74.55,19,1,BULL,1,1,-1,counter_macro,False,0,7.01,0,-0.39,1,1,1.61
2024-08-25_to_2024-11-25,1230,SHORT,1724787000,1724787900,2024-08-27T19:45,2525.08,4476,SUPPLY,2523.8,2526.88,1.382,119,False,False,1,0.705,6,False,4.961,3.0,-0.574,2,1,False,1,reversal,BOS,4,4,71.72,19,1,BULL,1,1,-1,counter_macro,False,0,7.37,0,-0.41,1,2,1.92
2024-08-25_to_2024-11-25,1236,SHORT,1724796000,1724796900,2024-08-27T22:15,2525.44,4503,SUPPLY,2524.05,2525.97,1.116,5,False,True,0,0.99,6,True,2.959,3.4,-0.808,1,0,False,0,neutral,EQH,0,4,73.01,22,1,NEUTRAL,0,1,-1,neutral_macro,False,0,0.01,0,0.0,1,5,2.7
2024-08-25_to_2024-11-25,1240,SHORT,1724801400,1724802300,2024-08-27T23:45,2525.21,4406,SUPPLY,2528.41,2531.73,2.239,190,False,False,1,0.0,1,False,0.27,3.91,2.158,1,0,False,1,reversal,BOS,1,6,74.67,23,1,NEUTRAL,0,1,-1,neutral_macro,False,1,2.03,0,-3.02,1,7,0.53
2024-08-25_to_2024-11-25,1244,LONG,1724821200,1724822100,2024-08-28T05:15,2508.51,4501,DEMAND,2509.77,2512.69,1.145,44,False,True,0,1.442,3,True,2.576,-2.97,-1.639,1,0,False,-1,reversal,CHoCH,15,5,29.93,5,2,NEUTRAL,0,1,-1,neutral_macro,False,0,0.0,0,0.51,1,9,0.41
2024-08-25_to_2024-11-25,1248,LONG,1724826600,1724827500,2024-08-28T06:45,2508.48,4502,DEMAND,2503.27,2506.4,1.174,48,False,True,0,1.073,5,False,3.266,-2.87,0.78,1,0,False,-1,reversal,CHoCH,21,5,34.01,6,2,NEUTRAL,0,1,1,neutral_macro,False,0,0.0,0,0.09,1,11,0.4
2024-08-25_to_2024-11-25,1250,LONG,1724849100,1724850000,2024-08-28T13:00,2506.06,4453,DEMAND,2491.57,2494.09,0.798,243,False,True,0,0.262,2,False,2.602,-2.63,3.79,1,0,False,0,neutral,CHoCH,4,4,37.53,13,2,NEUTRAL,0,1,1,neutral_macro,False,0,0.0,0,-0.59,1,5,1.05
2024-08-25_to_2024-11-25,1252,SHORT,1724892300,1724893200,2024-08-29T01:00,2513.29,4509,SUPPLY,2515.45,2517.12,0.78,76,False,True,0,0.0,1,False,2.388,2.43,1.009,1,0,False,-1,continuation,CHoCH,2,3,66.5,1,3,NEUTRAL,0,1,-1,neutral_macro,False,0,1.84,0,-1.81,1,2,3.49
2024-08-25_to_2024-11-25,1256,LONG,1725039900,1725040800,2024-08-30T18:00,2501.78,4516,DEMAND,2493.43,2496.29,0.585,201,False,True,0,0.839,4,False,1.852,-3.03,1.122,1,0,False,-1,reversal,BOS,13,3,32.77,18,4,NEUTRAL,0,-1,1,neutral_macro,False,0,5.47,0,-0.09,1,1,1.59
2024-08-25_to_2024-11-25,1262,SHORT,1725354000,1725354900,2024-09-03T09:15,2503.6,4574,SUPPLY,2504.35,2507.33,1.19,79,False,True,0,0.594,4,False,3.443,2.58,0.3,1,0,False,0,neutral,CHoCH,9,2,70.32,9,1,BEAR,-1,-1,1,with_macro,True,0,0.0,0,-0.48,1,1,0.67
2024-08-25_to_2024-11-25,1264,SHORT,1725355800,1725356700,2024-09-03T09:45,2500.98,4574,SUPPLY,2504.35,2507.33,1.243,81,False,True,0,0.594,6,False,3.595,2.24,1.405,2,2,False,0,neutral,CHoCH,11,2,66.71,9,1,BEAR,-1,-1,-1,with_macro,False,0,0.0,0,-0.5,1,2,2.31
2024-08-25_to_2024-11-25,1266,LONG,1725372900,1725373800,2024-09-03T14:30,2481.43,4441,DEMAND,2474.83,2478.29,0.485,607,False,True,0,1.5,3,False,1.369,-2.64,0.44,1,0,False,-1,reversal,BOS,2,5,32.1,14,1,BEAR,-1,-1,-1,counter_macro,False,0,2.71,0,0.24,1,3,2.52
2024-08-25_to_2024-11-25,1292,SHORT,1725601500,1725602400,2024-09-06T06:00,2519.3,4631,SUPPLY,2520.63,2523.38,1.926,58,False,True,0,0.411,3,False,2.178,2.98,0.931,1,0,False,1,reversal,BOS,7,3,67.33,6,4,NEUTRAL,0,1,1,neutral_macro,False,0,3.4,0,-1.13,1,1,2.61
2024-08-25_to_2024-11-25,1294,SHORT,1725602400,1725603300,2024-09-06T06:15,2520.09,4631,SUPPLY,2520.63,2523.38,2.024,59,False,True,0,0.411,4,False,2.289,1.97,0.397,2,1,False,1,reversal,BOS,8,3,60.17,6,4,NEUTRAL,0,1,1,neutral_macro,False,0,3.57,0,-1.19,1,2,3.33
2024-08-25_to_2024-11-25,1296,LONG,1725642000,1725642900,2024-09-06T17:15,2495.1,4609,DEMAND,2481.87,2484.75,0.35,193,False,True,0,0.0,1,False,2.885,-3.24,1.258,1,0,False,-1,reversal,CHoCH,3,6,31.2,17,4,NEUTRAL,0,1,1,neutral_macro,False,0,0.0,0,-0.5,1,3,0.21
2024-08-25_to_2024-11-25,1298,LONG,1725642900,1725643800,2024-09-06T17:30,2494.18,4609,DEMAND,2481.87,2484.75,0.352,194,False,True,0,0.0,1,False,2.47,-2.97,1.151,2,1,True,-1,reversal,CHoCH,4,6,33.07,17,4,NEUTRAL,0,1,1,neutral_macro,False,0,0.0,0,-1.02,1,4,0.03
2024-08-25_to_2024-11-25,1300,LONG,1725862500,1725863400,2024-09-09T06:30,2492.29,4652,DEMAND,2484.91,2487.95,1.357,47,False,True,0,0.72,3,True,5.036,-3.81,1.938,1,0,False,1,continuation,CHoCH,2,8,30.86,6,0,NEUTRAL,1,-1,-1,neutral_macro,False,0,4.32,0,-0.38,1,1,0.97
2024-08-25_to_2024-11-25,1305,SHORT,1726038900,1726039800,2024-09-11T07:30,2523.54,4647,SUPPLY,2526.66,2529.24,1.147,251,False,True,0,0.868,4,False,2.539,3.16,1.388,1,0,False,1,reversal,BOS,4,3,68.8,7,2,NEUTRAL,0,1,-1,neutral_macro,False,0,2.85,0,-0.15,0,2,1.22
2024-08-25_to_2024-11-25,1308,LONG,1726059600,1726060500,2024-09-11T13:15,2507.67,4687,DEMAND,2500.65,2503.35,0.63,82,False,True,0,0.456,2,False,3.173,-2.91,1.008,1,0,False,-1,reversal,CHoCH,3,3,29.85,13,2,NEUTRAL,0,1,-1,neutral_macro,False,0,0.0,0,-0.34,1,3,0.44
2024-08-25_to_2024-11-25,1312,SHORT,1726119000,1726119900,2024-09-12T05:45,2519.4,4705,SUPPLY,2517.3,2520,1.862,42,False,True,0,0.722,5,False,3.138,2.6,-1.448,1,0,False,-1,continuation,BOS,5,5,68.23,5,3,BULL,1,1,1,counter_macro,False,0,3.67,0,-0.52,1,1,4.39
2024-08-25_to_2024-11-25,1330,SHORT,1726181100,1726182000,2024-09-12T23:00,2557.42,4729,SUPPLY,2558.33,2560.06,0.831,0,False,True,0,0.301,1,False,0.226,4.93,0.437,1,0,False,1,reversal,CHoCH,12,4,67.5,23,3,BULL,1,1,1,counter_macro,False,0,22.16,0,0.0,1,8,4.61
2024-08-25_to_2024-11-25,1342,SHORT,1726204500,1726205400,2024-09-13T05:30,2568.47,4735,SUPPLY,2567.14,2570.04,1.421,3,False,True,0,1.093,4,True,2.386,4.64,-0.652,1,0,False,1,reversal,BOS,3,3,71.88,5,4,BULL,1,1,-1,counter_macro,False,0,0.0,0,0.13,0,10,2.8
2024-08-25_to_2024-11-25,1378,SHORT,1726820100,1726821000,2024-09-20T08:30,2612.38,4839,SUPPLY,2606.58,2609.77,1.038,0,False,True,0,0.887,1,True,3.188,4.94,-1.887,1,0,False,1,reversal,CHoCH,8,6,75.93,8,4,NEUTRAL,-1,1,1,neutral_macro,False,0,6.51,0,0.0,1,4,7.96
2024-08-25_to_2024-11-25,1384,SHORT,1726824600,1726825500,2024-09-20T09:45,2606.28,4841,SUPPLY,2609.68,2612.75,0.913,0,False,True,0,0.0,1,False,0.065,4.18,1.011,1,0,False,1,reversal,CHoCH,3,7,66.26,9,4,NEUTRAL,-1,1,-1,neutral_macro,False,0,6.83,0,0.0,1,7,5.46
2024-08-25_to_2024-11-25,1404,SHORT,1727067600,1727068500,2024-09-23T05:15,2628.75,4861,SUPPLY,2628.01,2631.07,1.212,0,False,True,0,0.761,1,False,0.04,3.64,-0.293,1,0,False,0,neutral,BOS,8,3,65.56,5,0,BULL,1,1,-1,counter_macro,False,0,3.78,0,0.0,0,4,3.83
2024-08-25_to_2024-11-25,1428,SHORT,1727199000,1727199900,2024-09-24T17:45,2654.03,4889,SUPPLY,2652.15,2655.03,0.613,0,False,True,0,0.0,1,False,1.774,3.27,-0.4,1,0,False,1,reversal,BOS,13,4,68.93,17,1,BULL,1,1,-1,counter_macro,False,0,5.63,0,0.0,1,8,2.42
2024-08-25_to_2024-11-25,1430,SHORT,1727199900,1727200800,2024-09-24T18:00,2654.09,4889,SUPPLY,2652.15,2655.03,0.62,1,False,True,0,0.795,1,True,2.363,3.27,-0.418,2,1,True,1,reversal,BOS,14,4,68.62,18,1,BULL,1,1,-1,counter_macro,False,0,5.7,0,-0.13,1,9,2.46
2024-08-25_to_2024-11-25,1436,SHORT,1727210700,1727215200,2024-09-24T22:00,2658.11,4890,SUPPLY,2661.29,2664.4,1.177,1,False,True,0,0.63,2,False,0.988,4.12,1.204,1,0,False,1,reversal,BOS,9,3,65.93,22,1,BULL,1,1,-1,counter_macro,False,0,13.56,0,0.0,0,10,5.85
2024-08-25_to_2024-11-25,1462,SHORT,1727786700,1727787600,2024-10-01T13:00,2650,4958,SUPPLY,2654.3,2656.62,0.814,105,False,True,0,0.987,4,True,1.635,3.5,1.509,1,0,False,0,neutral,BOS,32,1,67.41,13,1,NEUTRAL,-1,1,-1,neutral_macro,False,0,0.0,0,-0.01,0,5,0.34
