candidate_id,timestamp,source,unknown_rank,demand_category,supply_category,polarity_category,quality_score_exploratory,dist_4h_supply_low_atr,dist_4h_demand_top_atr
C440,2020-04-14 18:00,swing_high_simples,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_ABSENT_OR_IRRELEVANT,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,,6.41
C442,2020-04-15 02:00,swing_high_simples,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_PRESENT_NEUTRAL,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,,0.12
C444,2020-04-15 10:00,swing_high_simples,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_PRESENT_NEUTRAL,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-2,0.51,0.05
C445,2020-04-15 14:00,swing_high_simples,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-2,0.86,5.88
C446,2020-04-15 18:00,swing_high_simples,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-2,0.95,5.77
C448,2020-04-16 02:00,swing_high_simples,UNKNOWN_NEEDS_VISUAL,DEMAND_ABSENT_OR_IRRELEVANT,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,,
C449,2020-04-16 06:00,swing_high_simples,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_PRESENT_NEUTRAL,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-2,0.67,0.04
C450,2020-04-16 10:00,swing_high_simples,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_PRESENT_NEUTRAL,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-2,0.52,0.17
C458,2020-04-17 18:00,fractal_3_3,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_FAR_ENOUGH,RECLAIM_REJECTED_BELOW_SUPPLY,1,2.86,4.07
C459,2020-04-19 22:00,fractal_3_3,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_TOO_DEEP,SUPPLY_FAR_ENOUGH,RECLAIM_REJECTED_BELOW_SUPPLY,1,3.15,3.87
C460,2020-04-20 02:00,fractal_3_3,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_FAR_ENOUGH,RECLAIM_REJECTED_BELOW_SUPPLY,1,2.88,4.23
C461,2020-04-20 06:00,fractal_3_3,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_FAR_ENOUGH,RECLAIM_REJECTED_BELOW_SUPPLY,1,2.97,4.06
C462,2020-04-20 10:00,fractal_3_3,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_FAR_ENOUGH,RECLAIM_REJECTED_BELOW_SUPPLY,1,2.18,4.37
C467,2020-04-21 06:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_TOO_DEEP,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-2,0.64,3.86
C468,2020-04-21 10:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_TOO_DEEP,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-2,0.53,3.84
C469,2020-04-21 14:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_TOO_DEEP,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-2,0.69,3.68
C470,2020-04-21 18:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_PRESENT_NEUTRAL,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-2,0.14,0.11
C471,2020-04-21 22:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_PRESENT_NEUTRAL,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-2,0.01,0.25
C472,2020-04-22 02:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_PRESENT_NEUTRAL,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-2,0.22,0.7
C475,2020-04-22 14:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_FRESH_DANGEROUS,POLARITY_SUPPORTED_BY_DEMAND,1,0.66,2.4
C476,2020-04-22 18:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_FRESH_DANGEROUS,POLARITY_SUPPORTED_BY_DEMAND,1,0.65,2.57
C478,2020-04-23 02:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_FRESH_DANGEROUS,POLARITY_SUPPORTED_BY_DEMAND,1,0.53,2.89
C493,2020-04-27 14:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,DEMAND_TOO_DEEP,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,0,1.54,3.6
C495,2020-04-27 22:00,fractal_3_3,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_PRESENT_NEUTRAL,SUPPLY_FAR_ENOUGH,RECLAIM_REJECTED_BELOW_SUPPLY,1,2.43,2.99
C497,2020-04-28 06:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,DEMAND_TOO_DEEP,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,0,1.82,3.19
C499,2020-04-28 14:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,DEMAND_PRESENT_NEUTRAL,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,0,1.6,2.76
C500,2020-04-28 18:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,DEMAND_PRESENT_NEUTRAL,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,0,1.58,2.8
C501,2020-04-28 22:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,DEMAND_TOO_DEEP,SUPPLY_BLOCKS_TARGET,POLARITY_FLOATING_NO_BASE,0,1.42,3.24
C502,2020-04-29 02:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,DEMAND_TOO_DEEP,SUPPLY_BLOCKS_TARGET,POLARITY_FLOATING_NO_BASE,0,1.38,3.32
C503,2020-04-29 06:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,DEMAND_PRESENT_NEUTRAL,SUPPLY_BLOCKS_TARGET,POLARITY_FLOATING_NO_BASE,0,1.85,0.02
C504,2020-04-29 10:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,DEMAND_PRESENT_NEUTRAL,SUPPLY_BLOCKS_TARGET,POLARITY_FLOATING_NO_BASE,0,1.74,0.01
C505,2020-04-29 14:00,fractal_3_3,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_PRESENT_NEUTRAL,SUPPLY_FAR_ENOUGH,POLARITY_FLOATING_NO_BASE,1,2.02,2.39
C506,2020-04-29 18:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,DEMAND_PRESENT_NEUTRAL,SUPPLY_BLOCKS_TARGET,POLARITY_FLOATING_NO_BASE,0,1.2,0.49
C507,2020-04-29 22:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,DEMAND_PRESENT_NEUTRAL,SUPPLY_BLOCKS_TARGET,POLARITY_FLOATING_NO_BASE,0,1.3,0.43
C509,2020-04-30 06:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,SUPPLY_BLOCKS_TARGET,POLARITY_SUPPORTED_BY_DEMAND,2,1.01,0.3
C510,2020-04-30 10:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,DEMAND_PRESENT_NEUTRAL,SUPPLY_BLOCKS_TARGET,POLARITY_FLOATING_NO_BASE,0,1.95,2.29
C521,2020-05-04 06:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-1,0.41,2.26
C522,2020-05-04 10:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-1,0.56,1.97
C523,2020-05-04 14:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-1,0.32,2.19
C526,2020-05-05 02:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,SUPPLY_FAR_ENOUGH,POLARITY_FLOATING_NO_BASE,2,2.18,2.35
C529,2020-05-05 14:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,SUPPLY_FAR_ENOUGH,POLARITY_FLOATING_NO_BASE,2,2.0,2.33
C530,2020-05-05 18:00,fractal_3_3,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_PRESENT_NEUTRAL,SUPPLY_FAR_ENOUGH,POLARITY_FLOATING_NO_BASE,1,2.04,2.52
C531,2020-05-05 22:00,fractal_3_3,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_PRESENT_NEUTRAL,SUPPLY_FAR_ENOUGH,POLARITY_FLOATING_NO_BASE,1,2.37,2.69
C532,2020-05-06 02:00,fractal_3_3,UNKNOWN_NEEDS_VISUAL,DEMAND_ABSENT_OR_IRRELEVANT,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,,
C542,2020-05-07 18:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,SUPPLY_BLOCKS_TARGET,POLARITY_SUPPORTED_BY_DEMAND,2,1.11,2.04
C543,2020-05-07 22:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_FRESH_DANGEROUS,POLARITY_SUPPORTED_BY_DEMAND,1,1.0,2.18
C544,2020-05-08 02:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,SUPPLY_BLOCKS_TARGET,POLARITY_SUPPORTED_BY_DEMAND,2,1.09,2.1
C545,2020-05-08 06:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_FRESH_DANGEROUS,POLARITY_SUPPORTED_BY_DEMAND,1,0.56,2.6
C549,2020-05-10 22:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,RECLAIM_REJECTED_BELOW_SUPPLY,0,0.43,1.46
C550,2020-05-11 02:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,RECLAIM_REJECTED_BELOW_SUPPLY,0,0.9,0.99
C552,2020-05-11 10:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,RECLAIM_REJECTED_BELOW_SUPPLY,0,0.87,0.96
C557,2020-05-12 06:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_PRESENT_NEUTRAL,SUPPLY_NEAR_AND_REJECTING,RECLAIM_REJECTED_BELOW_SUPPLY,-1,0.99,2.73
C558,2020-05-12 10:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_PRESENT_NEUTRAL,SUPPLY_NEAR_AND_REJECTING,RECLAIM_REJECTED_BELOW_SUPPLY,-1,0.62,0.32
C559,2020-05-12 14:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,DEMAND_PRESENT_NEUTRAL,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,0,1.08,2.52
C561,2020-05-12 22:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,DEMAND_PRESENT_NEUTRAL,SUPPLY_BLOCKS_TARGET,POLARITY_FLOATING_NO_BASE,0,1.3,2.82
C562,2020-05-13 02:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,DEMAND_TOO_DEEP,SUPPLY_BLOCKS_TARGET,POLARITY_FLOATING_NO_BASE,0,1.2,3.03
C566,2020-05-13 18:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_BLOCKS_TARGET,RECLAIM_ACCEPTED_ABOVE_SUPPLY,1,1.35,4.51
C567,2020-05-13 22:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-2,0.05,4.48
C568,2020-05-14 02:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-2,0.02,4.52
C569,2020-05-14 06:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_BLOCKS_TARGET,POLARITY_FLOATING_NO_BASE,0,1.13,4.99
C572,2020-05-14 18:00,fractal_3_3,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_ABSENT_OR_IRRELEVANT,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,,5.97
C583,2020-05-18 14:00,fractal_3_3,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_ABSENT_OR_IRRELEVANT,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,,4.32
C584,2020-05-18 18:00,fractal_3_3,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_ABSENT_OR_IRRELEVANT,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,,4.83
C585,2020-05-18 22:00,fractal_3_3,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_ABSENT_OR_IRRELEVANT,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,,5.38
C586,2020-05-19 02:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,0,1.33,5.11
C589,2020-05-19 14:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_PRESENT_NEUTRAL,SUPPLY_NEAR_AND_REJECTING,RECLAIM_REJECTED_BELOW_SUPPLY,-1,0.72,0.14
C590,2020-05-19 18:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_PRESENT_NEUTRAL,SUPPLY_NEAR_AND_REJECTING,RECLAIM_REJECTED_BELOW_SUPPLY,-1,0.62,0.29
C597,2020-05-20 22:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_PRESENT_NEUTRAL,SUPPLY_NEAR_AND_REJECTING,RECLAIM_REJECTED_BELOW_SUPPLY,-1,1.0,0.64
C598,2020-05-21 02:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,DEMAND_PRESENT_NEUTRAL,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,0,1.29,0.32
C604,2020-05-22 02:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,0,1.97,6.14
C610,2020-05-25 02:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-2,0.53,5.52
C611,2020-05-25 06:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_BLOCKS_TARGET,POLARITY_FLOATING_NO_BASE,0,1.81,6.23
C612,2020-05-25 10:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-2,0.42,5.58
C613,2020-05-25 14:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-2,0.22,5.92
C631,2020-05-28 18:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,SUPPLY_BLOCKS_TARGET,POLARITY_SUPPORTED_BY_DEMAND,2,1.34,1.26
C634,2020-05-29 06:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_FRESH_DANGEROUS,POLARITY_UNDER_SUPPLY_PRESSURE,-1,0.5,2.12
C635,2020-05-29 10:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-1,0.21,0.91
C637,2020-05-29 18:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-1,0.03,1.11
C639,2020-06-01 02:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_FRESH_DANGEROUS,POLARITY_SUPPORTED_BY_DEMAND,1,0.27,2.65
C643,2020-06-01 18:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_FRESH_DANGEROUS,POLARITY_SUPPORTED_BY_DEMAND,1,0.68,2.14
C644,2020-06-01 22:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_FRESH_DANGEROUS,POLARITY_SUPPORTED_BY_DEMAND,1,0.5,2.44
C645,2020-06-02 02:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_FRESH_DANGEROUS,POLARITY_SUPPORTED_BY_DEMAND,1,0.81,2.18
C646,2020-06-02 06:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_PRESENT_NEUTRAL,SUPPLY_FRESH_DANGEROUS,POLARITY_FLOATING_NO_BASE,-1,0.76,0.03
C647,2020-06-02 10:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_PRESENT_NEUTRAL,SUPPLY_FRESH_DANGEROUS,POLARITY_FLOATING_NO_BASE,-1,0.15,0.61
C652,2020-06-03 06:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,DEMAND_ORIGIN_OF_LEG,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,1,1.59,1.26
C685,2020-06-10 18:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_FRESH_DANGEROUS,POLARITY_FLOATING_NO_BASE,0,0.73,3.29
C689,2020-06-11 10:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_FRESH_DANGEROUS,POLARITY_UNDER_SUPPLY_PRESSURE,-1,0.69,1.6
C691,2020-06-11 18:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-1,0.33,0.65
C692,2020-06-11 22:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-1,0.47,0.5
C695,2020-06-12 10:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_FRESH_DANGEROUS,POLARITY_UNDER_SUPPLY_PRESSURE,-1,0.39,1.79
C702,2020-06-15 14:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-1,0.8,0.23
C703,2020-06-15 18:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-1,0.63,0.48
C707,2020-06-16 10:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-1,0.72,0.9
C709,2020-06-16 18:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-1,0.49,1.15
C713,2020-06-17 10:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,SUPPLY_FAR_ENOUGH,POLARITY_SUPPORTED_BY_DEMAND,3,2.07,0.96
C714,2020-06-17 14:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,SUPPLY_BLOCKS_TARGET,POLARITY_SUPPORTED_BY_DEMAND,2,1.98,1.17
C715,2020-06-17 18:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,SUPPLY_FAR_ENOUGH,POLARITY_SUPPORTED_BY_DEMAND,3,2.05,1.25
C717,2020-06-18 02:00,fractal_3_3,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_PRESENT_NEUTRAL,SUPPLY_FAR_ENOUGH,POLARITY_FLOATING_NO_BASE,1,2.2,0.33
C718,2020-06-18 06:00,fractal_3_3,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_PRESENT_NEUTRAL,SUPPLY_FAR_ENOUGH,POLARITY_FLOATING_NO_BASE,1,2.15,0.16
C719,2020-06-18 10:00,fractal_3_3,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_PRESENT_NEUTRAL,SUPPLY_FAR_ENOUGH,POLARITY_SUPPORTED_BY_DEMAND,2,2.43,1.91
C720,2020-06-18 14:00,fractal_3_3,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_PRESENT_NEUTRAL,SUPPLY_FAR_ENOUGH,POLARITY_SUPPORTED_BY_DEMAND,2,2.35,2.13
C722,2020-06-18 22:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_PRESENT_NEUTRAL,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-2,0.04,0.21
C727,2020-06-19 18:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_FRESH_DANGEROUS,POLARITY_UNDER_SUPPLY_PRESSURE,-1,0.54,2.55
C735,2020-06-23 02:00,fractal_3_3,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_TOO_DEEP,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,,3.04
C766,2020-06-30 06:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_SUPPORTED_BY_DEMAND,3,,1.51
C769,2020-06-30 18:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_SUPPORTED_BY_DEMAND,3,,0.89
C770,2020-06-30 22:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_SUPPORTED_BY_DEMAND,3,,1.27
C771,2020-07-01 02:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_SUPPORTED_BY_DEMAND,3,,1.87
C780,2020-07-02 14:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_PRESENT_NEUTRAL,SUPPLY_NEAR_AND_REJECTING,RECLAIM_REJECTED_BELOW_SUPPLY,-1,0.66,0.75
C781,2020-07-02 18:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_PRESENT_NEUTRAL,SUPPLY_NEAR_AND_REJECTING,RECLAIM_REJECTED_BELOW_SUPPLY,-1,0.87,0.59
C782,2020-07-02 22:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_PRESENT_NEUTRAL,SUPPLY_NEAR_AND_REJECTING,RECLAIM_REJECTED_BELOW_SUPPLY,-1,0.91,0.73
C783,2020-07-03 02:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,DEMAND_SUPPORTING_RETEST,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,1,1.09,0.76
C784,2020-07-03 06:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,DEMAND_SUPPORTING_RETEST,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,1,1.04,0.8
C786,2020-07-03 14:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,SUPPLY_BLOCKS_TARGET,POLARITY_SUPPORTED_BY_DEMAND,2,1.05,0.85
C787,2020-07-05 22:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,SUPPLY_BLOCKS_TARGET,POLARITY_SUPPORTED_BY_DEMAND,2,1.6,0.7
